"4941","2936","803","4441","190","2015-07-13 09:57:49.788","13.0","13.0"
"4942","2937","803","5435","190","2015-07-28 10:57:30.295","13.0","13.0"
"4943","2938","803","5541","190","2015-08-04 15:23:16.856","13.0","13.0"
"4944","2939","804","2383","190","2015-08-19 00:54:30.865","13.0","13.0"
"4945","2936","804","4441","190","2015-07-13 03:27:29.318","13.0","13.0"
"4946","2937","804","5435","190","2015-07-27 17:34:39.196","13.0","13.0"
"4947","2938","804","5541","190","2015-08-05 00:34:58.830","13.0","13.0"
"4948","2939","804","2383","190","2015-08-18 21:39:39.655","13.0","13.0"
"4949","2936","804","4441","190","2015-07-13 20:22:19.033","13.0","13.0"
"4950","2937","805","5435","190","2015-07-27 21:04:54.275","13.0","0.0"
"4951","2938","805","5541","190","2015-08-05 04:17:12.742","13.0","0.0"
"4952","2939","805","2383","190","2015-08-19 21:05:02.330","13.0","13.0"
"4953","2936","805","4441","190","2015-07-13 11:40:55.641","13.0","13.0"
"4954","2937","805","5435","190","2015-07-27 13:25:30.855","13.0","0.0"
"4955","2938","805","5541","190","2015-08-04 18:23:58.503","13.0","0.0"
"4956","2939","805","2383","190","2015-08-19 17:43:40.577","13.0","13.0"
"4957","2936","805","4441","190","2015-07-13 03:43:04.599","13.0","13.0"
"4958","2937","805","5435","190","2015-07-27 12:54:10.430","13.0","13.0"
"4959","2938","805","5541","190","2015-08-04 11:38:52.807","13.0","13.0"
"4960","2939","805","2383","190","2015-08-18 23:15:46.222","13.0","13.0"
"4961","2936","806","4441","191","2015-07-14 00:35:05.051","0.0","0.0"
"4962","2937","806","5435","191","2015-07-27 20:10:08.134","0.0","0.0"
"4963","2938","806","5541","191","2015-08-04 18:57:59.290","0.0","0.0"
"4964","2939","806","2383","191","2015-08-19 08:39:57.542","0.0","0.0"
"4965","2936","806","4441","191","2015-07-13 09:16:55.376","0.0","0.0"
"4966","2937","807","5435","190","2015-07-27 14:16:23.176","13.0","13.0"
"4967","2938","807","5541","190","2015-08-04 18:28:18.776","13.0","13.0"
"4968","2939","807","2383","190","2015-08-19 00:18:47.303","13.0","13.0"
"4969","2936","807","4441","190","2015-07-13 17:24:47.952","13.0","13.0"
"4970","2937","807","5435","190","2015-07-27 14:38:19.023","13.0","13.0"
"4971","2938","807","5541","190","2015-08-04 16:11:05.243","13.0","13.0"
"4972","2939","808","2383","190","2015-08-19 15:55:37.038","13.0","13.0"
"4973","2936","808","4441","190","2015-07-13 02:44:56.350","13.0","0.0"
"4974","2937","808","5435","190","2015-07-27 19:51:02.569","13.0","13.0"
"4975","2938","808","5541","190","2015-08-04 13:28:58.750","13.0","13.0"
"4976","2939","809","2383","190","2015-08-19 10:19:43.710","13.0","0.0"
"4977","2936","809","4441","190","2015-07-13 14:30:59.617","13.0","13.0"
"4978","2937","809","5435","190","2015-07-27 17:09:45.908","13.0","13.0"
"4979","2938","809","5541","190","2015-08-05 04:42:37.467","13.0","13.0"
"4980","2939","809","2383","190","2015-08-19 08:21:03.337","13.0","0.0"
"4981","2936","810","4441","190","2015-07-13 01:06:57.712","13.0","13.0"
"4982","2937","810","5435","190","2015-07-27 14:31:32.335","13.0","13.0"
"4983","2938","810","5541","190","2015-08-04 19:29:33.216","13.0","13.0"
"4984","2939","810","2383","190","2015-08-19 06:43:12.639","13.0","13.0"
"4985","2936","810","4441","190","2015-07-13 18:31:16.099","13.0","13.0"
"4986","2937","810","5435","190","2015-07-27 17:47:26.275","13.0","13.0"
"4987","2938","810","5541","190","2015-08-05 01:40:40.348","13.0","13.0"
"4988","2939","811","2383","192","2015-08-19 05:26:18.685","10.0","10.0"
"4989","2936","811","4441","192","2015-07-13 09:58:58.068","10.0","10.0"
"4990","2937","811","5435","192","2015-07-27 22:21:46.017","10.0","0.0"
"4991","2938","812","5541","190","2015-08-04 23:56:59.500","13.0","13.0"
"4992","2939","813","2383","191","2015-08-18 22:42:06.279","0.0","0.0"
"4993","2936","813","4441","191","2015-07-13 21:10:21.140","0.0","0.0"
"4994","2937","813","5435","191","2015-07-27 17:01:33.432","0.0","0.0"
"4995","2938","813","5541","191","2015-08-04 11:58:20.503","0.0","0.0"
"4996","2939","813","2383","191","2015-08-19 19:31:58.558","0.0","0.0"
"4997","2936","813","4441","191","2015-07-13 09:27:39.850","0.0","0.0"
"4998","2937","813","5435","191","2015-07-27 18:03:34.678","0.0","0.0"
"4999","2938","813","5541","191","2015-08-04 18:04:53.969","0.0","0.0"
"5000","2939","813","2383","191","2015-08-19 20:20:17.939","0.0","0.0"
"5001","2936","814","4441","193","2015-07-13 08:55:53.909","21.0","0.0"
"5002","2937","814","5435","193","2015-07-28 03:18:44.984","21.0","21.0"
"5003","2938","814","5541","193","2015-08-05 03:34:51.877","21.0","21.0"
"5004","2939","815","2383","190","2015-08-19 02:19:43.169","13.0","13.0"
"5005","2936","815","4441","190","2015-07-13 19:02:42.452","13.0","13.0"
"5006","2937","816","5435","191","2015-07-28 05:07:44.046","0.0","0.0"
"5007","2938","816","5541","191","2015-08-04 16:44:38.502","0.0","0.0"
"5008","2939","816","2383","191","2015-08-19 15:42:28.168","0.0","0.0"
"5009","2936","816","4441","191","2015-07-13 10:02:49.978","0.0","0.0"
"5010","2937","817","5435","190","2015-07-27 18:14:26.855","13.0","13.0"
"5011","2938","817","5541","190","2015-08-04 11:35:46.197","13.0","13.0"
"5012","2939","817","2383","190","2015-08-19 09:50:43.238","13.0","13.0"
"5013","2936","817","4441","190","2015-07-13 12:57:46.879","13.0","13.0"
"5014","2937","817","5435","190","2015-07-28 01:55:16.603","13.0","13.0"
"5015","2938","817","5541","190","2015-08-04 10:51:44.517","13.0","13.0"
"5016","2939","817","2383","190","2015-08-19 20:56:12.517","13.0","13.0"
"5017","2936","818","4441","190","2015-07-13 19:08:25.485","13.0","13.0"
"5018","2937","818","5435","190","2015-07-27 21:49:44.065","13.0","13.0"
"5019","2938","819","5541","190","2015-08-04 19:11:18.832","13.0","13.0"
"5020","2939","819","2383","190","2015-08-19 15:44:15.807","13.0","13.0"
"5021","2936","819","4441","190","2015-07-13 09:18:38.286","13.0","13.0"
"5022","2937","819","5435","190","2015-07-27 15:27:16.374","13.0","13.0"
"5023","2938","819","5541","190","2015-08-04 22:13:34.643","13.0","13.0"
"5024","2939","819","2383","190","2015-08-19 05:31:57.565","13.0","13.0"
"5025","2936","819","4441","190","2015-07-13 14:33:04.150","13.0","13.0"
"5026","2937","820","5435","191","2015-07-27 23:02:32.848","0.0","0.0"
"5027","2938","820","5541","191","2015-08-05 04:12:19.300","0.0","0.0"
"5028","2939","820","2383","191","2015-08-19 13:18:45.176","0.0","0.0"
"5029","2936","820","4441","191","2015-07-13 16:27:38.214","0.0","0.0"
"5030","2937","821","5435","190","2015-07-27 19:21:11.396","13.0","13.0"
"5031","2938","821","5541","190","2015-08-04 19:31:37.376","13.0","13.0"
"5032","2939","821","2383","190","2015-08-19 09:38:14.972","13.0","13.0"
"5033","2936","821","4441","190","2015-07-13 17:10:40.709","13.0","13.0"
"5034","2937","822","5435","193","2015-07-28 10:06:17.400","21.0","21.0"
"5035","2938","822","5541","193","2015-08-04 21:26:58.241","21.0","21.0"
"5036","2939","822","2383","193","2015-08-19 17:00:10.906","21.0","21.0"
"5037","2936","822","4441","193","2015-07-13 15:49:08.934","21.0","21.0"
"5038","3006","823","5824","194","2013-10-27 05:03:04.640","19.0","19.0"
"5039","3007","823","604","194","2013-10-26 01:43:44.247","19.0","19.0"
"5040","3008","824","9413","194","2013-11-11 13:11:16.461","19.0","19.0"
"5041","3006","824","5824","194","2013-10-26 21:32:50.154","19.0","19.0"
"5042","3007","824","604","194","2013-10-25 07:52:40.707","19.0","19.0"
"5043","3008","825","9413","194","2013-11-11 10:09:57.418","19.0","19.0"
"5044","3006","825","5824","194","2013-10-27 05:01:35.195","19.0","19.0"
"5045","3007","825","604","194","2013-10-26 05:21:30.194","19.0","19.0"
"5046","3008","825","9413","194","2013-11-11 05:21:51.511","19.0","19.0"
"5047","3006","826","5824","194","2013-10-27 00:56:51.642","19.0","19.0"
"5048","3007","826","604","194","2013-10-25 21:39:07.964","19.0","19.0"
"5049","3008","826","9413","194","2013-11-11 03:40:18.770","19.0","19.0"
"5050","3006","826","5824","194","2013-10-27 10:44:46.650","19.0","19.0"
"5051","3007","826","604","194","2013-10-25 08:31:25.664","19.0","19.0"
"5052","3008","827","9413","194","2013-11-11 15:13:22.602","19.0","19.0"
"5053","3006","827","5824","194","2013-10-27 08:31:08.545","19.0","19.0"
"5054","3007","827","604","194","2013-10-25 05:37:05.077","19.0","19.0"
"5055","3008","827","9413","194","2013-11-11 10:56:28.473","19.0","19.0"
"5056","3006","827","5824","194","2013-10-27 16:47:12.298","19.0","19.0"
"5057","3007","828","604","194","2013-10-25 13:39:16.707","19.0","19.0"
"5058","3008","828","9413","194","2013-11-11 12:05:06.618","19.0","19.0"
"5059","3006","828","5824","194","2013-10-26 19:11:44.544","19.0","19.0"
"5060","3007","828","604","194","2013-10-25 17:55:18.663","19.0","19.0"
"5061","3008","828","9413","194","2013-11-11 08:04:59.664","19.0","19.0"
"5062","3006","828","5824","194","2013-10-27 14:13:11.220","19.0","19.0"
"5063","3007","829","604","194","2013-10-25 22:37:29.687","19.0","0.0"
"5064","3008","829","9413","194","2013-11-11 22:02:08.736","19.0","19.0"
"5065","3006","829","5824","194","2013-10-27 18:49:02.335","19.0","19.0"
"5066","3007","829","604","194","2013-10-26 05:08:24.510","19.0","19.0"
"5067","3008","829","9413","194","2013-11-11 20:26:50.541","19.0","19.0"
"5068","3006","830","5824","195","2013-10-26 19:51:05.351","0.0","0.0"
"5069","3007","830","604","195","2013-10-25 10:19:44.382","0.0","0.0"
"5070","3008","830","9413","195","2013-11-11 19:28:59.891","0.0","0.0"
"5071","3006","830","5824","195","2013-10-27 01:02:32.586","0.0","0.0"
"5072","3007","830","604","195","2013-10-26 00:10:28.754","0.0","0.0"
"5073","3008","830","9413","195","2013-11-11 14:06:18.200","0.0","0.0"
"5074","3006","831","5824","195","2013-10-27 10:30:16.822","0.0","0.0"
"5075","3007","831","604","195","2013-10-25 22:35:33.482","0.0","0.0"
"5076","3008","831","9413","195","2013-11-11 03:14:51.796","0.0","0.0"
"5077","3006","832","5824","194","2013-10-26 23:22:35.030","19.0","19.0"
"5078","3007","832","604","194","2013-10-25 17:09:49.919","19.0","19.0"
"5079","3008","832","9413","194","2013-11-11 14:37:10.282","19.0","19.0"
"5080","3006","833","5824","194","2013-10-27 01:23:26.279","19.0","19.0"
"5081","3007","833","604","194","2013-10-25 20:39:57.661","19.0","19.0"
"5082","3008","833","9413","194","2013-11-11 04:32:18.107","19.0","19.0"
"5083","3006","834","5824","194","2013-10-26 22:43:49.993","19.0","19.0"
"5084","3007","835","604","195","2013-10-25 19:00:15.110","0.0","0.0"
"5085","3008","835","9413","195","2013-11-11 02:39:33.971","0.0","0.0"
"5086","3006","835","5824","195","2013-10-27 07:07:30.805","0.0","0.0"
"5087","3007","835","604","195","2013-10-25 12:03:20.983","0.0","0.0"
"5088","3008","835","9413","195","2013-11-11 09:00:02.902","0.0","0.0"
"5089","3006","835","5824","195","2013-10-26 22:01:20.677","0.0","0.0"
"5090","3007","835","604","195","2013-10-25 23:16:01.875","0.0","0.0"
"5091","3008","836","9413","195","2013-11-11 09:35:33.254","0.0","0.0"
"5092","3006","836","5824","195","2013-10-26 20:47:36.049","0.0","0.0"
"5093","3007","836","604","195","2013-10-25 19:03:26.921","0.0","0.0"
"5094","3050","837","5940","196","2013-10-24 22:43:50.732","10.0","10.0"
"5095","3051","837","5766","196","2013-10-22 17:22:06.618","10.0","10.0"
"5096","3052","838","813","199","2013-10-23 05:19:10.440","19.0","19.0"
"5097","3053","838","7123","199","2013-11-02 14:28:07.354","19.0","19.0"
"5098","3054","838","546","199","2013-11-19 12:43:43.635","19.0","19.0"
"5099","3055","839","1733","196","2013-11-08 20:14:58.249","10.0","10.0"
"5100","3056","839","5477","196","2013-11-27 18:10:38.716","10.0","10.0"
"5101","3078","840","5449","201","2013-11-01 15:50:21.728","0.0","0.0"
"5102","3079","841","1344","196","2013-11-09 20:46:00.985","10.0","10.0"
"5103","3080","841","107","196","2013-11-06 00:39:26.112","10.0","10.0"
"5104","3081","841","3856","196","2013-10-23 23:07:10.788","10.0","10.0"
"5105","3082","842","6084","202","2013-10-25 07:00:31.249","16.0","16.0"
"5106","3083","842","2320","202","2013-11-02 21:08:12.631","16.0","16.0"
"5107","3084","842","4290","202","2013-11-19 09:23:24.242","16.0","16.0"
"5108","3085","843","7104","197","2013-11-08 13:00:25.668","14.0","14.0"
"5109","3086","843","1261","197","2013-11-22 13:18:03.112","14.0","14.0"
"5110","3050","844","5940","196","2013-10-25 10:33:42.117","10.0","10.0"
"5111","3051","844","5766","196","2013-10-23 10:24:29.235","10.0","10.0"
"5112","3052","844","813","196","2013-10-23 00:08:20.456","10.0","10.0"
"5113","3053","845","7123","198","2013-11-03 03:57:39.716","19.0","19.0"
"5114","3054","845","546","198","2013-11-18 22:51:31.144","19.0","0.0"
"5115","3055","845","1733","198","2013-11-09 13:33:25.704","19.0","19.0"
"5116","3056","846","5477","197","2013-11-28 00:08:33.007","14.0","0.0"
"5117","3078","847","5449","200","2013-11-01 16:59:52.651","0.0","0.0"
"5118","3079","847","1344","200","2013-11-10 06:31:38.330","0.0","0.0"
"5119","3080","848","107","196","2013-11-05 10:01:30.674","10.0","10.0"
"5120","3081","848","3856","196","2013-10-24 14:38:32.366","10.0","10.0"
"5121","3082","848","6084","196","2013-10-25 08:00:57.334","10.0","10.0"
"5122","3083","849","2320","196","2013-11-03 03:06:05.069","10.0","10.0"
"5123","3084","849","4290","196","2013-11-19 12:24:45.828","10.0","10.0"
"5124","3085","850","7104","197","2013-11-08 03:04:15.677","14.0","14.0"
"5125","3086","851","1261","196","2013-11-22 11:09:03.959","10.0","0.0"
"5126","3050","852","5940","196","2013-10-25 09:35:14.076","10.0","10.0"
"5127","3051","853","5766","196","2013-10-22 19:21:28.463","10.0","10.0"
"5128","3052","854","813","198","2013-10-22 23:53:19.430","19.0","19.0"
"5129","3053","855","7123","196","2013-11-03 09:12:14.493","10.0","10.0"
"5130","3054","856","546","202","2013-11-18 14:13:42.439","16.0","16.0"
"5131","3055","856","1733","202","2013-11-08 23:34:57.625","16.0","16.0"
"5132","3056","856","5477","202","2013-11-27 16:55:45.378","16.0","16.0"
"5133","3078","856","5449","202","2013-11-02 04:42:35.518","16.0","16.0"
"5134","3079","857","1344","196","2013-11-09 15:52:58.873","10.0","0.0"
"5135","3080","857","107","196","2013-11-05 19:02:18.918","10.0","10.0"
"5136","3081","857","3856","196","2013-10-24 04:44:58.198","10.0","10.0"
"5137","3082","858","6084","198","2013-10-25 21:37:07.183","19.0","19.0"
"5138","3083","858","2320","198","2013-11-03 15:23:01.747","19.0","19.0"
"5139","3084","859","4290","198","2013-11-18 19:52:20.251","19.0","0.0"
"5140","3085","859","7104","198","2013-11-08 08:07:16.226","19.0","19.0"
"5141","3086","859","1261","198","2013-11-21 19:44:53.965","19.0","19.0"
"5142","3050","860","5940","196","2013-10-25 18:55:04.953","10.0","10.0"
"5143","3051","860","5766","196","2013-10-23 09:36:09.199","10.0","10.0"
"5144","3052","860","813","196","2013-10-22 19:15:59.706","10.0","10.0"
"5145","3053","861","7123","198","2013-11-03 12:35:27.603","19.0","19.0"
"5146","3054","861","546","198","2013-11-18 22:21:20.605","19.0","19.0"
"5147","3055","861","1733","198","2013-11-08 20:34:40.588","19.0","19.0"
"5148","3056","862","5477","201","2013-11-27 23:38:18.024","0.0","0.0"
"5149","3078","862","5449","201","2013-11-01 15:43:35.059","0.0","0.0"
"5150","3079","863","1344","196","2013-11-10 06:18:00.085","10.0","10.0"
"5151","3080","863","107","196","2013-11-05 21:05:52.944","10.0","10.0"
"5152","3081","863","3856","196","2013-10-24 08:57:16.467","10.0","10.0"
"5153","3082","863","6084","196","2013-10-25 18:36:30.229","10.0","0.0"
"5154","3083","864","2320","197","2013-11-03 06:00:49.677","14.0","14.0"
"5155","3084","864","4290","197","2013-11-18 23:28:00.223","14.0","14.0"
"5156","3085","864","7104","197","2013-11-07 20:06:40.854","14.0","14.0"
"5157","3086","864","1261","197","2013-11-22 02:10:11.002","14.0","14.0"
"5158","3050","865","5940","196","2013-10-25 08:08:38.561","10.0","10.0"
"5159","3051","865","5766","196","2013-10-23 00:30:30.915","10.0","10.0"
"5160","3052","865","813","196","2013-10-23 10:03:27.327","10.0","10.0"
"5161","3053","865","7123","196","2013-11-03 09:34:01.558","10.0","10.0"
"5162","3054","866","546","196","2013-11-19 04:52:10.272","10.0","10.0"
"5163","3055","866","1733","196","2013-11-08 17:46:55.841","10.0","0.0"
"5164","3056","867","5477","198","2013-11-28 00:35:36.993","19.0","19.0"
"5165","3078","868","5449","196","2013-11-02 03:48:19.153","10.0","10.0"
"5166","3079","868","1344","196","2013-11-09 10:11:46.553","10.0","10.0"
"5167","3080","868","107","196","2013-11-05 20:14:01.149","10.0","10.0"
"5168","3081","869","3856","196","2013-10-23 23:55:54.307","10.0","10.0"
"5169","3082","869","6084","196","2013-10-25 07:14:30.320","10.0","10.0"
"5170","3083","870","2320","196","2013-11-03 14:54:17.508","10.0","10.0"
"5171","3084","871","4290","200","2013-11-19 17:23:42.151","0.0","0.0"
"5172","3085","872","7104","197","2013-11-08 08:16:18.485","14.0","14.0"
"5173","3086","872","1261","197","2013-11-22 10:52:25.200","14.0","14.0"
"5174","3050","872","5940","197","2013-10-24 23:37:31.454","14.0","0.0"
"5175","3051","872","5766","197","2013-10-22 20:30:47.956","14.0","14.0"
"5176","3052","872","813","197","2013-10-22 20:21:47.190","14.0","14.0"
"5177","3053","872","7123","197","2013-11-03 01:25:52.443","14.0","14.0"
"5178","3054","873","546","199","2013-11-18 23:58:14.481","19.0","0.0"
"5179","3055","873","1733","199","2013-11-09 13:02:00.305","19.0","19.0"
"5180","3056","873","5477","199","2013-11-28 01:44:05.537","19.0","19.0"
"5181","3099","874","7591","203","2016-03-24 03:20:50.787","14.0","14.0"
"5182","3100","874","5121","203","2016-03-29 00:14:46.818","14.0","14.0"
"5183","3101","874","8384","203","2016-03-15 10:26:08.303","14.0","14.0"
"5184","3102","875","4194","209","2016-03-16 10:55:53.344","18.0","18.0"
"5185","3103","875","8902","209","2016-03-19 19:23:46.625","18.0","18.0"
"5186","3104","876","7923","205","2016-03-22 12:01:54.507","25.0","25.0"
"5187","3105","876","310","205","2016-04-18 14:02:10.233","25.0","25.0"
"5188","3106","877","8285","208","2016-04-19 17:54:10.241","15.0","15.0"
"5189","3107","877","1986","208","2016-04-18 23:09:22.252","15.0","15.0"
"5190","3099","878","7591","209","2016-03-24 14:23:53.823","18.0","18.0"
"5191","3100","878","5121","209","2016-03-29 01:37:36.269","18.0","18.0"
"5192","3101","878","8384","209","2016-03-15 06:50:53.177","18.0","18.0"
"5193","3102","878","4194","209","2016-03-16 07:44:20.638","18.0","18.0"
"5194","3103","879","8902","203","2016-03-19 19:30:53.975","14.0","14.0"
"5195","3104","879","7923","203","2016-03-22 11:00:29.260","14.0","14.0"
"5196","3105","879","310","203","2016-04-18 11:00:34.891","14.0","14.0"
"5197","3106","879","8285","203","2016-04-18 23:45:00.799","14.0","14.0"
"5198","3107","879","1986","203","2016-04-19 03:17:08.008","14.0","14.0"
"5199","3099","880","7591","203","2016-03-24 19:59:36.714","14.0","14.0"
"5200","3100","880","5121","203","2016-03-29 07:01:45.081","14.0","14.0"
"5201","3101","880","8384","203","2016-03-15 19:37:51.377","14.0","14.0"
"5202","3102","881","4194","203","2016-03-16 21:54:38.965","14.0","14.0"
"5203","3103","881","8902","203","2016-03-19 17:20:38.541","14.0","14.0"
"5204","3104","881","7923","203","2016-03-22 23:20:59.939","14.0","14.0"
"5205","3105","882","310","205","2016-04-18 12:12:56.220","25.0","25.0"
"5206","3106","882","8285","205","2016-04-19 03:29:17.907","25.0","25.0"
"5207","3107","882","1986","205","2016-04-18 17:20:09.787","25.0","25.0"
"5208","3099","882","7591","205","2016-03-24 23:42:57.498","25.0","25.0"
"5209","3100","883","5121","203","2016-03-29 04:32:40.406","14.0","14.0"
"5210","3101","883","8384","203","2016-03-15 03:05:41.789","14.0","14.0"
"5211","3102","884","4194","203","2016-03-17 00:53:17.174","14.0","14.0"
"5212","3103","884","8902","203","2016-03-19 19:18:42.539","14.0","14.0"
"5213","3104","885","7923","203","2016-03-23 05:49:01.752","14.0","14.0"
"5214","3105","885","310","203","2016-04-17 23:48:51.833","14.0","14.0"
"5215","3106","886","8285","206","2016-04-19 04:14:06.457","20.0","20.0"
"5216","3107","886","1986","206","2016-04-18 17:12:45.002","20.0","20.0"
"5217","3099","886","7591","206","2016-03-24 18:54:51.424","20.0","20.0"
"5218","3100","886","5121","206","2016-03-29 12:10:29.497","20.0","20.0"
"5219","3101","887","8384","206","2016-03-15 10:16:33.042","20.0","20.0"
"5220","3102","888","4194","205","2016-03-16 16:33:24.382","25.0","25.0"
"5221","3103","888","8902","205","2016-03-19 20:06:36.000","25.0","25.0"
"5222","3104","888","7923","205","2016-03-22 09:42:28.461","25.0","25.0"
"5223","3105","888","310","205","2016-04-18 21:03:02.542","25.0","25.0"
"5224","3106","889","8285","205","2016-04-19 03:02:44.343","25.0","25.0"
"5225","3107","890","1986","206","2016-04-19 11:50:38.221","20.0","20.0"
"5226","3099","891","7591","207","2016-03-24 14:50:11.777","10.0","10.0"
"5227","3100","891","5121","207","2016-03-29 10:10:25.331","10.0","10.0"
"5228","3101","892","8384","203","2016-03-15 00:21:00.920","14.0","14.0"
"5229","3102","893","4194","207","2016-03-16 18:10:54.842","10.0","10.0"
"5230","3103","893","8902","207","2016-03-20 04:10:34.761","10.0","10.0"
"5231","3104","893","7923","207","2016-03-23 07:01:46.469","10.0","10.0"
"5232","3105","893","310","207","2016-04-18 04:10:05.458","10.0","10.0"
"5233","3106","894","8285","206","2016-04-19 09:50:32.221","20.0","20.0"
"5234","3107","894","1986","206","2016-04-18 23:02:55.951","20.0","0.0"
"5235","3099","894","7591","206","2016-03-24 03:07:00.506","20.0","0.0"
"5236","3100","894","5121","206","2016-03-28 23:09:46.308","20.0","20.0"
"5237","3101","894","8384","206","2016-03-15 12:05:12.236","20.0","20.0"
"5238","3102","895","4194","205","2016-03-16 22:23:34.091","25.0","25.0"
"5239","3103","895","8902","205","2016-03-20 05:02:34.699","25.0","0.0"
"5240","3104","895","7923","205","2016-03-22 11:38:00.201","25.0","0.0"
"5241","3105","895","310","205","2016-04-18 06:54:20.013","25.0","25.0"
"5242","3106","895","8285","205","2016-04-19 04:13:30.560","25.0","25.0"
"5243","3107","895","1986","205","2016-04-19 09:44:27.145","25.0","25.0"
"5244","3099","895","7591","205","2016-03-24 06:05:05.096","25.0","25.0"
"5245","3100","896","5121","203","2016-03-29 05:40:01.560","14.0","14.0"
"5246","3101","896","8384","203","2016-03-14 19:47:09.745","14.0","0.0"
"5247","3102","896","4194","203","2016-03-17 01:05:33.572","14.0","14.0"
"5248","3103","896","8902","203","2016-03-20 00:42:00.487","14.0","14.0"
"5249","3104","896","7923","203","2016-03-22 09:27:44.250","14.0","14.0"
"5250","3105","897","310","204","2016-04-18 21:53:48.304","14.0","14.0"
"5251","3106","897","8285","204","2016-04-19 08:45:56.841","14.0","14.0"
"5252","3107","897","1986","204","2016-04-18 22:01:37.595","14.0","0.0"
"5253","3099","897","7591","204","2016-03-24 20:05:45.809","14.0","14.0"
"5254","3100","897","5121","204","2016-03-29 02:34:46.922","14.0","14.0"
"5255","3101","898","8384","203","2016-03-15 19:23:57.308","14.0","14.0"
"5256","3102","898","4194","203","2016-03-16 09:24:36.213","14.0","14.0"
"5257","3103","898","8902","203","2016-03-20 08:36:31.068","14.0","14.0"
"5258","3104","899","7923","207","2016-03-22 23:31:32.020","10.0","10.0"
"5259","3105","900","310","203","2016-04-18 21:26:03.586","14.0","14.0"
"5260","3106","900","8285","203","2016-04-19 12:33:10.219","14.0","14.0"
"5261","3107","901","1986","204","2016-04-18 15:48:34.876","14.0","14.0"
"5262","3099","901","7591","204","2016-03-24 02:35:16.697","14.0","14.0"
"5263","3100","901","5121","204","2016-03-28 22:41:00.351","14.0","14.0"
"5264","3101","902","8384","207","2016-03-15 03:11:32.704","10.0","10.0"
"5265","3102","902","4194","207","2016-03-16 22:14:47.170","10.0","10.0"
"5266","3103","903","8902","203","2016-03-19 14:52:29.598","14.0","14.0"
"5267","3104","903","7923","203","2016-03-23 00:20:13.908","14.0","14.0"
"5268","3105","904","310","206","2016-04-18 02:19:19.411","20.0","20.0"
"5269","3106","904","8285","206","2016-04-19 11:16:53.871","20.0","20.0"
"5270","3107","904","1986","206","2016-04-19 04:58:13.989","20.0","20.0"
"5271","3099","904","7591","206","2016-03-25 01:01:24.669","20.0","20.0"
"5272","3100","904","5121","206","2016-03-28 21:45:54.192","20.0","20.0"
"5273","3101","904","8384","206","2016-03-15 17:36:12.270","20.0","20.0"
"5274","3102","904","4194","206","2016-03-17 05:04:39.032","20.0","20.0"
"5275","3103","905","8902","203","2016-03-19 18:51:45.132","14.0","14.0"
"5276","3104","906","7923","203","2016-03-22 23:03:20.117","14.0","14.0"
"5277","3105","906","310","203","2016-04-18 06:51:46.222","14.0","14.0"
"5278","3106","906","8285","203","2016-04-19 16:26:04.274","14.0","14.0"
"5279","3107","906","1986","203","2016-04-18 20:15:08.892","14.0","14.0"
"5280","3099","906","7591","203","2016-03-24 12:09:40.758","14.0","0.0"
"5281","3100","906","5121","203","2016-03-29 07:33:34.755","14.0","14.0"
"5282","3101","906","8384","203","2016-03-15 19:13:37.123","14.0","14.0"
"5283","3102","907","4194","205","2016-03-16 08:00:22.059","25.0","25.0"
"5284","3103","907","8902","205","2016-03-20 02:17:27.577","25.0","25.0"
"5285","3104","908","7923","204","2016-03-23 05:42:18.457","14.0","14.0"
"5286","3105","909","310","203","2016-04-18 19:00:23.303","14.0","14.0"
"5287","3106","909","8285","203","2016-04-19 17:52:04.681","14.0","14.0"
"5288","3107","909","1986","203","2016-04-19 11:33:36.382","14.0","14.0"
"5289","3099","910","7591","205","2016-03-24 05:27:34.346","25.0","25.0"
"5290","3100","910","5121","205","2016-03-29 10:40:09.407","25.0","25.0"
"5291","3101","911","8384","206","2016-03-15 06:59:06.761","20.0","0.0"
"5292","3102","911","4194","206","2016-03-16 12:03:58.783","20.0","20.0"
"5293","3103","912","8902","204","2016-03-19 14:50:48.851","14.0","14.0"
"5294","3104","912","7923","204","2016-03-23 06:44:06.008","14.0","14.0"
"5295","3105","913","310","204","2016-04-18 18:32:13.118","14.0","14.0"
"5296","3106","913","8285","204","2016-04-19 17:22:15.515","14.0","14.0"
"5297","3107","914","1986","203","2016-04-19 09:11:04.543","14.0","14.0"
"5298","3099","915","7591","206","2016-03-24 17:57:10.597","20.0","20.0"
"5299","3100","915","5121","206","2016-03-29 17:37:42.030","20.0","20.0"
"5300","3101","916","8384","209","2016-03-15 09:21:46.523","18.0","0.0"
"5301","3102","917","4194","203","2016-03-17 00:05:40.696","14.0","14.0"
"5302","3103","918","8902","204","2016-03-19 19:17:45.941","14.0","14.0"
"5303","3104","919","7923","203","2016-03-23 03:45:29.249","14.0","14.0"
"5304","3105","919","310","203","2016-04-18 21:12:16.936","14.0","14.0"
"5305","3106","919","8285","203","2016-04-19 19:57:08.192","14.0","14.0"
"5306","3107","920","1986","204","2016-04-18 16:04:14.409","14.0","14.0"
"5307","3099","921","7591","205","2016-03-24 22:10:16.020","25.0","25.0"
"5308","3100","921","5121","205","2016-03-29 17:09:06.463","25.0","25.0"
"5309","3101","922","8384","206","2016-03-15 17:17:11.207","20.0","20.0"
